Query_Str,Post_URL,Author_Name,Author_Web_Page_URL,Author_Handle,Verified_Status,UTC_Time,Ads,Tweet_Content,Post_ID,Tweet_URL,Reply_Count,Repost_Count,Like_Count,View_Count,Bookmark_Count,Tweet_Image_URL,Replying_to,Reply_to_Whom,Reply_to_Whom_URL,Reply_to_Whom_Username,Reply_to_Whom_Handle,Language
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Hadi,https://x.com/HadiNasrallah,HadiNasrallah,True,2023-10-09 11:02:29+00:00,False,"@dattah_iwowari Actually it was the 74 years of ethnic cleansing, massacres and genocide and 16 years of siege in Gaza that triggered it",1711336326002274414,https://x.com/HadiNasrallah/status/1711336326002274414,35,13,177,6140,1,,True,dattah_iwowari,https://x.com/dattah_iwowari,DATTAH ROBERT,dattah_iwowari,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Leroy,https://x.com/Leroy_Lynch,Leroy_Lynch,False,2023-10-09 23:59:51+00:00,False,"The Israel-Hamas War Is Drowning X in Disinformation
People who have turned to X for breaking news about the Israel-Hamas conflict are being hit with old videos, fake photos, and video game footage at a level researchers have never seen. https://t.co/vNFcbSM2mv",1711531955249181109,https://x.com/Leroy_Lynch/status/1711531955249181109,0,2,0,475,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Remi Kanazi,https://x.com/Remroum,Remroum,True,2023-10-09 11:44:49+00:00,False,"Israel has cut off all electricity, food, fuel and goods to Gaza. 

Nothing gets in or out. As Gaza’s occupier, Israel controls the air, borders, sea, imports and exports.

Netanyahu has promised unprecedented vengeance. Over 500 Palestinians have already been massacred.",1711346979744202820,https://x.com/Remroum/status/1711346979744202820,14,255,469,28953,12,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",EL PAÍS México,https://x.com/elpaismexico,elpaismexico,True,2023-10-09 23:59:50+00:00,False,Via @elpaisinenglish | Republicans have accused the Biden administration of indirectly financing the Hamas offensive through the unfreezing of funds to Iran in prisoner swap deal https://t.co/8LvJ4sjbX8,1711531951432044672,https://x.com/elpaismexico/status/1711531951432044672,0,1,0,723,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Jonathan Cook,https://x.com/Jonathan_K_Cook,Jonathan_K_Cook,True,2023-10-09 01:22:40+00:00,False,"Israel and Western media since 2005: There is no Israeli presence in Gaza, so it is no longer under Israeli occupation.

Western media now: How could Hamas break out of Gaza when Israel has a built a highly militarised fence all around it;

when Israel completely controls Gaza's",1711190410284892498,https://x.com/Jonathan_K_Cook/status/1711190410284892498,34,735,1933,92706,71,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Mike Klonsky,https://x.com/mikeklonsky,mikeklonsky,True,2023-10-09 23:59:49+00:00,False,Israel will turn Gaza into Hiroshima.,1711531945681674283,https://x.com/mikeklonsky/status/1711531945681674283,0,0,0,116,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Shivam Vij,https://x.com/DilliDurAst,DilliDurAst,False,2023-10-09 01:56:44+00:00,False,"Haaretz Editorial | Netanyahu Bears Responsibility for This Israel-Gaza War

8 October 2023 | https://t.co/94avRAxDJI

The disaster that befell Israel on the holiday of Simchat Torah is the clear responsibility of one person: Benjamin Netanyahu. The prime minister, who has prided",1711198981546729970,https://x.com/DilliDurAst/status/1711198981546729970,21,161,268,71461,38,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Elder of Ziyon 🇮🇱,https://x.com/elderofziyon,elderofziyon,True,2023-10-09 20:52:45+00:00,False,"Al Jazeera columnist describes the joy of the Arab world at seeing Jewish families targeted for murder, rape and kidnapping:

Throughout the Islamic world in the four corners of the globe, you will not find anyone among the two billion Muslims who was not happy with what the Izz",1711484868796834112,https://x.com/elderofziyon/status/1711484868796834112,102,731,1481,151773,234,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Free Palestine - End All Wars,https://x.com/E_iversonii,E_iversonii,False,2023-10-09 23:59:44+00:00,False,"Could the US win a war against the entire rest of the world?

https://t.co/k66fuabyO5",1711531926530535557,https://x.com/E_iversonii/status/1711531926530535557,0,0,0,94,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Ikhwan,https://x.com/JatIkhwan,JatIkhwan,True,2023-10-09 04:22:59+00:00,False,"Nak tambah sikit- sebenarnya perbincangan dah dibuat sejak 1948 lagi bila British proposed partition plan (UN Resolution 181). Bertahun kemudian pada 90an, ada two-state solution. Israel untuk Jews dan Palestine untuk orang Palestin. Terwujudlah Oslo Accords. Sampailah tahun 1998",1711235785192767842,https://x.com/JatIkhwan/status/1711235785192767842,1,474,870,98678,70,,False,,,,,in
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",John Ankerberg Show,https://x.com/JohnAnkerberg,JohnAnkerberg,True,2023-10-09 23:59:59+00:00,False,"God foretold that in the latter days, there would be a major military attack against the tiny State of Israel in the homeland once Israel was restored. What do we learn from Ezekiel 38?

#israel #bibleprophecy 
https://t.co/eG92dINccn",1711531989780541747,https://x.com/JohnAnkerberg/status/1711531989780541747,1,1,1,241,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",DD Geopolitics,https://x.com/DD_Geopolitics,DD_Geopolitics,True,2023-10-09 18:29:50+00:00,False,"🇵🇸🇮🇱BREAKING!!!! — Any reports of ceasefire talks are FALSE

Neither Israel or Hamas currently willing to negotiate.",1711448903760175543,https://x.com/DD_Geopolitics/status/1711448903760175543,19,163,520,58106,6,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Thamizh91,https://x.com/ThamizharasanM,ThamizharasanM,False,2023-10-09 23:59:57+00:00,False,"Israel and the Gaza Strip are not ""two equal sides"" at war.

#IsraelUnderAttack #Palestine #Hamas #hamasattack #RocketAttack #Gaza  #GazaUnderAttack #Israel #savas #Iran #Palestinian #Hezbollah #Lebanon #IsraelPalestineWar #Egypt #Israel_under_attack

https://t.co/7ZsB4sImwU",1711531980637266075,https://x.com/ThamizharasanM/status/1711531980637266075,1,0,1,1063,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",مُنى حوّا • Muna Hawwa,https://x.com/MunaHawwa,MunaHawwa,True,2023-10-09 06:35:30+00:00,False,"@WorldJewishCong This is a significant misrepresentation:

Firstly, no Israeli was killed because they were Jewish, but rather because they were settlers and occupiers. Framing the accusation as being about Jewishness is a lie.

Secondly, what happened occurred in the Gaza Strip, classified under",1711269135714226416,https://x.com/MunaHawwa/status/1711269135714226416,47,777,5719,169435,130,,True,WorldJewishCong,https://x.com/WorldJewishCong,World Jewish Congress,WorldJewishCong,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Orama Spilsbury,https://x.com/spilsbury_orama,spilsbury_orama,False,2023-10-09 23:59:50+00:00,False,"If Jews have the right to claim Jerusalem &amp; all of Palestine, indigenous people worldwide can move into  any millionaires beachfront properties without consequence. 
Claim $trillions in resources!
They’ll give it up quietly just like Palestinians🙄",1711531949070893527,https://x.com/spilsbury_orama/status/1711531949070893527,1,0,3,128,0,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Imtiaz Mahmood,https://x.com/ImtiazMadmood,ImtiazMadmood,True,2023-10-09 10:37:15+00:00,False,"One has only to watch videos of daily life in Gaza to realize that claims of “occupation” and “oppression” and the entire absurd laundry list are a joke.

Tall, modern buildings, immaculate shopping malls, every bit of modern society. Uninterrupted electricity, water, and gas. No",1711329973640765558,https://x.com/ImtiazMadmood/status/1711329973640765558,57,428,1166,67736,55,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Kyte,https://x.com/picestella,picestella,False,2023-10-09 23:59:48+00:00,False,"@t0mk0pca Why can’t these people move to West Bank? And Palestine ask for more land from Israel to feed them? If without Hamas, Israel can talk with Palestinian government about the refugees and land.",1711531944163578047,https://x.com/picestella/status/1711531944163578047,11,1,6,7474,1,,True,t0mk0pca,https://x.com/t0mk0pca,Tom Kopca,t0mk0pca,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Jalal,https://x.com/JalalAK_jojo,JalalAK_jojo,False,2023-10-09 10:43:22+00:00,False,"The Israeli practice of mass slaughtering Palestinian families in the safety of their homes, and/or bombing busy marketplaces and slaughtering everyone ==&gt; Rule, not an exception.
They've done it repeatedly since 2009, never faced repercussion for obvious War Crimes. This is sin.",1711331513680200092,https://x.com/JalalAK_jojo/status/1711331513680200092,4,49,245,13613,1,,True,JalalAK_jojo,https://x.com/JalalAK_jojo,,JalalAK_jojo,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",ANUPAM MISHRA,https://x.com/scribe9104,scribe9104,True,2023-10-09 15:39:31+00:00,False,"@muhammadshehad2 You conveniently omit the fact that Israel has been supplying free electricity, food, water, medical supplies and even fuel to Gaza. Since the day one. 

In fact, these supplies were not stopped even during the exchange of hostilities with Hamas in the past. This is the first",1711406043836866853,https://x.com/scribe9104/status/1711406043836866853,50,80,426,20718,8,,True,muhammadshehad2,https://x.com/muhammadshehad2,Muhammad Shehada,muhammadshehad2,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",The IMEU,https://x.com/theIMEU,theIMEU,True,2023-10-09 18:45:15+00:00,False,"BREAKING: Israel has cut off all electricity, food, water and fuel to 2 million Palestinians in Gaza, over 50% of whom are children.

Israel is committing a mass atrocity: bombing and starving Palestinians indiscriminately. And it’s doing it out in the open – with US backing.",1711452783810142550,https://x.com/theIMEU/status/1711452783810142550,178,7622,13285,896512,325,,False,,,,,en
"(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire)","https://x.com/search?q=(Palestine, OR Israel, OR Hamas, OR Gaza, OR Zionism, OR Apartheid, OR West OR Bank, OR IDF, OR Free OR Palestine, OR Occupation, OR Ethnic OR cleansing, OR Ceasefire) lang:en until:2023-10-10 since:2023-10-09&src=typed_query",Imtiaz Mahmood,https://x.com/ImtiazMadmood,ImtiazMadmood,True,2023-10-09 13:43:37+00:00,False,"""IDF Spokesperson: Israel regained full control of Gaza border villages""

There are an estimated 200 hostages. The death toll has now risen to over 800. 

About 260 just from scouting the rave party. 

Yet celebrations are happening all over the world. Both in Palestinian",1711376876269183025,https://x.com/ImtiazMadmood/status/1711376876269183025,8,71,206,23812,6,,False,,,,,en
